Id,Target
59627/1375_D4_8,21 0
77897/1707_H9_13_cr57eaac177a32f,25 16
77897/1707_H9_18_cr57eaac1ee46b5,25 16
40796/488_C1_1,20 10 9 8
40796/488_C1_2,20 10 9 8
40796/494_C1_1,20 10 9 8
40796/494_C1_2,20 10 9 8
40796/485_C1_2,20 10 9 8
40796/485_C1_3,20 10 9 8
30969/1134_H11_1,25 20 10 9 8 0
30969/1134_H11_2,25 20 10 9 8 0
30969/1056_H5_1,25 20 10 9 8 0
30969/1056_H5_2,25 20 10 9 8 0
64640/1294_D5_1,25
64640/1294_D5_3,25
64640/1215_C1_1,0
64640/1215_C1_3,0
67010/1213_D12_1,5
67010/1213_D12_2,5
67010/1235_D12_1,5
67010/1235_D12_2,5
67010/1238_E12_1,5
67010/1238_E12_3,5
33767/971_D11_1,25 0
33767/971_D11_2,25 0
33767/932_D11_3,25 0
33767/932_D11_4,25 0
33767/924_D11_1,25 0
33767/924_D11_2,25 0
29033/326_C5_1,0
29033/326_C5_2,0
29033/323_C5_4,0
29033/323_C5_5,0
49689/1343_B6_1,0
49689/1343_B6_3,0
25073/197_B11_1,0
25073/195_B11_1,0
25073/195_B11_2,0
44498/526_C12_1,25
44498/526_C12_3,25
44498/528_C12_1,25
44498/528_C12_2,25
44498/545_C12_1,25
44498/545_C12_2,25
28065/219_F12_1,20 10 9 8
28065/219_F12_2,20 10 9 8
28065/218_F12_1,20 10 9 8
28065/218_F12_2,20 10 9 8
56073/957_C10_1,20 10 9 8
56073/957_C10_2,20 10 9 8
56073/966_C10_1,20 10 9 8
56073/966_C10_2,20 10 9 8
17013/134_B8_1,0
17013/134_B8_2,0
17013/135_B8_1,0
17013/135_B8_2,0
17013/133_B8_1,0
17013/133_B8_2,0
63908/1139_A10_1,2
63908/1139_A10_2,2
2815/36_G10_1,25
2815/36_G10_2,25
2815/35_G10_1,23
2815/35_G10_2,23
2815/3_H7_1,25
2815/3_H7_2,25
19204/1161_B10_1,20 10 9 8
19204/1161_B10_3,20 10 9 8
19204/967_H4_1,20 10 9 8
19204/967_H4_2,20 10 9 8
19204/152_E7_1,20 10 9 8
19204/152_E7_2,20 10 9 8
2490/207_C1_1,21
2490/207_C1_2,21
2490/208_C1_1,21
2490/208_C1_2,21
12423/638_E4_2,25
12423/638_E4_3,25
12423/637_E4_3,25 2
12423/637_E4_5,25 2
12423/636_E4_1,25
12423/636_E4_2,25
37363/540_G6_1,25 0
37363/540_G6_2,25 0
36283/413_A3_1,21
36283/417_A3_1,25 7 0
36283/417_A3_2,25 7 0
36283/420_A3_1,7 0
36283/420_A3_2,7 0
70305/1343_D11_2,7 4
70305/1343_D11_3,7 4
70305/1347_D11_1,7 4
70305/1347_D11_2,7 4
5434/11_H4_1,25
5434/11_H4_2,25
5434/1752_F10_8_cr5804d3a31a161,25 21 0
5434/1752_F10_13_cr5804d3ad2587b,25 21 0
5434/10_H4_1,25 21
5434/10_H4_2,25 21
41779/1042_E9_3,25
41779/1042_E9_4,25
41779/1162_G5_2,25
41779/1162_G5_3,25
36449/1757_B7_1,25 23
36449/1757_B7_4,25 23
36449/1692_D2_3_cr57d2752068ecc,23
36449/1692_D2_23_cr57d277eb20b68,23
52726/1788_B8_2_cr5971fa7f08a9b,23 2
52726/1788_B8_27_cr5971fa7f09bab,23 2
52726/1757_C7_3,23 2
52726/1757_C7_4,23 2
52726/1692_D3_8_cr57d28f3d90f1a,23
52726/1692_D3_13_cr57d28f453871b,23
62452/1194_B7_1,6
62452/1194_B7_2,6
62452/1656_B3_1,20 10 9 8
62452/1656_B3_2,20 10 9 8
62452/1191_B7_1,20 10 9 8 6
62452/1191_B7_2,20 10 9 8 6
18981/198_H4_1,23
18981/198_H4_2,23
18981/154_H4_1,23
18981/154_H4_2,23
18981/152_H4_1,23
18981/152_H4_2,23
11/203_H3_1,21
11/203_H3_2,21
37766/423_A9_1,21 2
37766/423_A9_2,21 2
37766/422_A9_1,2
37766/422_A9_2,2
37766/426_A9_1,2
57533/1112_G4_1,2
57533/1112_G4_2,2
57533/1116_G4_1,2
57533/1116_G4_2,2
1198/2_F12_1,20 10 9 8
1198/2_F12_2,20 10 9 8
1198/26_G6_1,20 10 9 8
1198/26_G6_2,20 10 9 8
1198/3_F12_1,20 10 9 8
1198/3_F12_2,20 10 9 8
17276/138_F8_1,23 1
17276/138_F8_2,23 1
17276/139_F8_1,23 1
17276/139_F8_2,23 1
17276/166_F8_1,23 1
17276/166_F8_2,23 1
48898/753_H10_1,5 0
48898/753_H10_2,5 0
48898/739_H10_1,25 5 0
48898/739_H10_2,25 5 0
48898/751_D6_1,25 5 0
48898/751_D6_2,25 5 0
53292/1334_C5_3,0
53292/1334_C5_5,0
53292/861_G2_1,0
53292/861_G2_2,0
53292/880_G2_1,0
53292/880_G2_2,0
23887/1593_C3_5,21
23887/1593_C3_9,21
23887/1042_E3_1,21
23887/1042_E3_2,21
23887/197_G2_1,25 21
23887/197_G2_2,25 21
63770/1273_A10_1,25 21
63770/1273_A10_2,25 21
63770/1264_H10_1,25 21
63770/1264_H10_2,25 21
55954/898_B10_1,0
55954/898_B10_2,0
55954/907_B10_1,0
55954/907_B10_2,0
5910/8_C5_1,25 4
5910/8_C5_2,25 4
5910/7_C5_1,25 4
5910/9_C5_1,25 4
5910/9_C5_2,25 4
63151/1246_A5_2,25 0
63151/1246_A5_3,25 0
32097/411_A1_2,25 21
32097/411_A1_3,25 21
32097/416_A1_2,25 21
32097/416_A1_3,25 21
8467/8_G12_1,25
8467/8_G12_2,25
14002/1587_D2_2,25 7 0
14002/1587_D2_3,25 7 0
14002/107_A7_1,25 7 0
14002/107_A7_2,25 7 0
14002/105_A7_1,25 7 0
14002/105_A7_2,25 7 0
49926/1396_F2_1,13
49926/1396_F2_2,13
45577/559_D5_2,20 10 9 8
45577/559_D5_4,20 10 9 8
45577/550_D5_1,20 10 9 8
45577/550_D5_2,20 10 9 8
45577/567_D5_2,20 10 9 8
45577/567_D5_3,20 10 9 8
35851/389_H10_1,25 20 10 9 8
35851/389_H10_2,25 20 10 9 8
35851/381_H10_1,25 20 10 9 8
35851/381_H10_2,25 20 10 9 8
35851/398_H10_1,20 10 9 8
35851/398_H10_2,20 10 9 8
42485/866_E2_1,4
42485/866_E2_2,4
42485/723_E2_1,4
42485/723_E2_2,4
42485/711_E2_1,4
42485/711_E2_2,4
21876/237_F1_1,25 0
21876/237_F1_2,25 0
21876/268_F1_1,25
21876/268_F1_2,25
21876/236_F1_1,25 0
21876/236_F1_2,25 0
52378/855_G5_1,2
52378/855_G5_2,2
52378/865_D2_1,2 1
52378/865_D2_2,2 1
52378/808_G5_1,2
52378/808_G5_2,2
18955/198_F5_1,25 0
18955/198_F5_2,25 0
18955/154_F5_1,25
18955/154_F5_2,25
18955/152_F5_1,25 0
18955/152_F5_2,25 0
23010/193_B4_1,23
23010/193_B4_2,23
23010/194_B4_1,23
23010/194_B4_2,23
23010/192_B4_3,23
23010/192_B4_4,23
52380/855_F5_1,23
52380/855_F5_3,23
52380/808_F5_4,23
52380/808_F5_5,23
52380/822_H4_1,23
52380/822_H4_2,23
13507/659_E3_1,0
13507/659_E3_2,0
13507/653_E3_1,0
13507/653_E3_2,0
13507/658_E3_1,0
13507/658_E3_2,0
49148/1363_E4_2,25 0
49148/1363_E4_3,25 0
49148/1652_F6_1,25 0
49148/1652_F6_2,25 0
49148/1353_E4_1,23 0
49148/1353_E4_2,23 0
66085/1754_E12_3_cr57f4e5ee132a7,23
66085/1754_E12_13_cr57f3c8baf1afb,23
66085/1237_E12_3,23 0
66085/1237_E12_5,23 0
37641/406_E12_1,0
37641/406_E12_2,0
37641/408_E12_1,0
37641/408_E12_2,0
73533/1348_F2_1,21
73533/1348_F2_3,21
73533/1349_F2_2,21 0
73533/1349_F2_3,21 0
73533/1350_F2_1,21
73533/1350_F2_4,21
50556/816_B10_1,0
50556/816_B10_2,0
50556/1773_B9_5,16 12 0
50556/1773_B9_7,16 12 0
50556/790_B10_1,0
50556/790_B10_2,0
22923/193_H3_1,0
22923/193_H3_2,0
22923/194_H3_1,0
22923/194_H3_2,0
22923/192_H3_1,0
22923/192_H3_2,0
23774/1198_E8_1,0
23774/1198_E8_2,0
23774/1220_C6_1,0
23774/1220_C6_2,0
23774/1201_E8_1,16 12 0
23774/1201_E8_2,16 12 0
64860/1230_H4_1,25
64860/1230_H4_2,25
64860/1151_F7_4,25
64860/1151_F7_6,25
64860/1154_F7_1,25
64860/1154_F7_3,25
72273/1412_C12_2,25
72273/1412_C12_3,25
72273/1409_C12_1,25
72273/1409_C12_2,25
40797/1145_B11_1,7
40797/1145_B11_2,7
29065/319_F4_1,25
29065/319_F4_2,25
29065/320_F4_1,25 20 10 9 8
29065/320_F4_2,25 20 10 9 8
29065/340_F4_1,25 20 10 9 8
29065/340_F4_2,25 20 10 9 8
40493/1042_E12_2,22 18
40493/1042_E12_3,22 18
40493/1177_D4_1,25 18 0
40493/1177_D4_2,25 18 0
30380/271_F11_1,19 0
30380/271_F11_2,19 0
30380/272_F11_2,19
30380/272_F11_1,19
30380/270_F11_2,19
30380/270_F11_1,19
63509/1232_G3_1,20 10 9 8
63509/1232_G3_2,20 10 9 8
63509/1424_D2_1,20 10 9 8
63509/1424_D2_2,20 10 9 8
63509/1199_G3_3,20 10 9 8
63509/1199_G3_4,20 10 9 8
4390/646_F11_1,0
4390/646_F11_2,0
29773/274_C11_2,0
29773/274_C11_1,0
29773/275_C11_1,25
29773/275_C11_2,25
29773/273_C11_1,25 0
29773/273_C11_2,25 0
50182/785_C11_1,0
50182/785_C11_2,0
50182/783_C11_3,0
50182/783_C11_4,0
9486/956_E6_1,23 0
9486/956_E6_2,23 0
9486/990_H6_1,25 23 0
9486/990_H6_2,25 23 0
9486/954_E6_1,25 23 0
9486/954_E6_2,25 23 0
1442/170_E8_1,19 0
1442/170_E8_2,19 0
1442/171_E8_1,19
1442/171_E8_2,19
1442/169_E8_1,19
1442/169_E8_2,19
47699/864_F11_1,0
47699/864_F11_2,0
47699/753_C8_1,0
47699/753_C8_2,0
17042/615_C6_1,6 4
17042/615_C6_2,6 4
17042/612_C6_4,6
17042/612_C6_5,6
47752/769_B10_1,6
47752/769_B10_2,6
47752/761_B10_3,6
47752/761_B10_4,6
54197/856_D5_1,6
54197/856_D5_2,6
71285/1382_G11_1,0
71285/1382_G11_2,0
71285/1419_G11_1,0
71285/1419_G11_2,0
49086/753_A8_1,3
49086/753_A8_2,3
49086/739_A8_3,3
49086/739_A8_4,3
49086/752_A7_3,3
49086/752_A7_4,3
38313/563_H10_1,25 20 10 9 8
38313/563_H10_2,25 20 10 9 8
38313/566_H10_2,25
38313/566_H10_3,25
38313/569_H10_2,25
38313/569_H10_3,25
38314/415_G7_1,25
38314/415_G7_2,25
38314/416_G7_3,25
38314/416_G7_4,25
36696/407_E6_1,25 21
36696/407_E6_2,25 21
36696/410_E6_1,25 21
36696/410_E6_2,25 21
66751/1667_E12_5,21
66751/1667_E12_6,21
66751/1653_H2_1,21
66751/1653_H2_2,21
66751/1607_E12_1,21
66751/1607_E12_3,21
2044/36_F7_1,25
2044/36_F7_2,25
2044/13_E11_1,25
2044/13_E11_2,25
2044/16_E11_1,0
2044/16_E11_2,0
2321/33_B8_1,25
2321/33_B8_2,25
2321/32_B8_2,25
2321/34_B8_1,25
2321/34_B8_2,25
2752/672_F1_4,25
2752/663_F1_5,25
2752/663_F1_6,25
2752/646_F1_1,25
2752/646_F1_2,25
22717/663_A2_1,25
22717/663_A2_2,25
50722/804_E10_1,25 2
50722/804_E10_3,25 2
50722/964_E10_3,2
50722/964_E10_4,2
50722/712_E10_1,25 2
50722/712_E10_2,25 2
53648/867_G3_1,2
53648/867_G3_2,2
53648/810_H8_2,2
53648/810_H8_4,2
29760/296_D3_2,25 0
29760/296_D3_1,25 0
29760/297_D3_2,25 0
29760/297_D3_1,25 0
29760/295_D3_1,25 0
29760/295_D3_2,25 0
62405/1282_D9_1,1 0
62405/1282_D9_3,1 0
62405/1194_D7_1,1 0
62405/1194_D7_2,1 0
62405/1191_D7_1,1 0
62405/1191_D7_2,1 0
36466/435_H11_1,4
36466/435_H11_2,4
36466/448_H11_1,4
36466/448_H11_2,4
36466/445_H11_1,4
948/15_C12_1,0
948/15_C12_2,0
8716/100_G1_1,25
8716/100_G1_2,25
8716/101_G1_1,25
8716/101_G1_2,25
8716/82_G1_1,25
8716/82_G1_2,25
65197/1282_B11_5,3
65197/1282_B11_10,3
65197/1772_G8_3,19
65197/1772_G8_4,19
56417/919_D3_1,20 10 9 8 0
56417/919_D3_3,20 10 9 8 0
56417/914_D3_1,20 10 9 8
56417/914_D3_3,20 10 9 8
56417/913_D3_1,20 10 9 8 0
56417/913_D3_3,20 10 9 8 0
75277/1586_G3_1,20 10 9 8
75277/1586_G3_3,20 10 9 8
75277/1561_C3_1,20 10 9 8
75277/1561_C3_2,20 10 9 8
75277/1562_C3_1,20 10 9 8
75277/1562_C3_2,20 10 9 8
7928/75_B5_1,20 10 9 8
7928/75_B5_2,20 10 9 8
7928/76_B5_1,21 20 10 9 8 2
7928/76_B5_2,21 20 10 9 8 2
7928/74_B5_1,20 10 9 8 2
7928/74_B5_2,20 10 9 8 2
46526/837_B5_6,20 10 9 8
46526/837_B5_7,20 10 9 8
46526/847_E5_1,21 20 10 9 8
46526/847_E5_2,21 20 10 9 8
3923/1401_A5_3,0
3923/1401_A5_6,0
3923/1158_A5_1,0
3923/1158_A5_4,0
3923/1252_H5_1,19 7 5 0
3923/1252_H5_2,19 7 5 0
6050/1198_H4_1,25 20 10 9 8
6050/1198_H4_2,25 20 10 9 8
6050/1772_D8_1,25 17
6050/1772_D8_5,25 17
6050/1252_F5_1,25 19
6050/1252_F5_4,25 19
10111/947_H9_1,25
10111/947_H9_2,25
10111/944_H9_1,25
10111/944_H9_2,25
10111/952_H9_2,25
10111/952_H9_5,25
22039/237_G1_1,25 18
22039/237_G1_2,25 18
22039/1772_F7_1,25 18 17
22039/1772_F7_5,25 18 17
22039/236_G1_1,25 18
22039/236_G1_2,25 18
30559/331_C5_1,6
30559/331_C5_2,6
37570/455_A10_1,25 0
37570/455_A10_2,25 0
37570/452_A10_1,0
37570/452_A10_2,0
37570/449_A10_1,0
37570/449_A10_2,0
23658/216_C5_1,7
23658/216_C5_3,7
23658/217_C5_1,25 7
23658/217_C5_2,25 7
23658/215_C5_1,7
23658/215_C5_2,7
50577/733_B8_1,0
50577/733_B8_2,0
50577/721_B8_1,0
50577/721_B8_2,0
50577/727_B8_1,0
50577/727_B8_2,0
5992/33_D12_1,25
5992/33_D12_2,25
5992/32_D12_1,25
5992/32_D12_2,25
5992/34_D12_1,25
5992/34_D12_2,25
27296/290_E7_1,25 19
27296/290_E7_2,25 19
27296/251_E7_1,25 19
27296/251_E7_2,25 19
27296/249_E7_1,25 19
27296/249_E7_2,25 19
30351/296_G10_2,19
30351/296_G10_1,19
30351/297_G10_1,19
30351/297_G10_2,19
30351/295_G10_1,19
66096/1318_C5_2,23
66096/1318_C5_3,23
66096/1255_H6_2,23
66096/1255_H6_3,23
5832/5_B3_1,3
5832/5_B3_2,3
5832/4_B3_1,3
5832/4_B3_2,3
5832/6_B3_1,3
5832/6_B3_2,3
26867/219_D8_1,25 0
26867/219_D8_2,25 0
26867/220_D8_1,0
26867/220_D8_2,0
26867/218_D8_1,0
26867/218_D8_2,0
15816/128_B10_1,0
15816/128_B10_2,0
15816/129_B10_1,0
15816/129_B10_2,0
15816/127_B10_1,0
15816/127_B10_2,0
12783/1144_H2_2,22
12783/1144_H2_3,22
722/21_D7_1,25
722/20_D7_1,25
722/20_D7_2,25
722/22_D7_1,25
722/22_D7_2,25
16456/131_C12_1,25 5
16456/131_C12_2,25 5
16456/132_C12_1,5
16456/132_C12_2,5
16456/164_C12_1,25 5
16456/164_C12_2,25 5
67564/1258_E8_1,20 10 9 8 1
67564/1258_E8_4,20 10 9 8 1
67564/1560_E2_1,20 10 9 8 1
67564/1560_E2_2,20 10 9 8 1
67564/1249_E8_3,20 10 9 8 1
67564/1249_E8_4,20 10 9 8 1
27765/1381_B1_1,7
27765/1381_B1_2,7
27765/280_B11_2,20 10 9 8 7
27765/280_B11_1,20 10 9 8 7
27765/278_B11_1,20 10 9 8 7
27765/278_B11_2,20 10 9 8 7
19136/199_B8_1,25 21
19136/199_B8_2,25 21
19136/157_B8_1,25 21
19136/157_B8_2,25 21
19136/155_B8_1,25 21
19136/155_B8_2,25 21
57416/1220_D7_6,0
57416/1220_D7_7,0
24990/672_C3_1,25
24990/672_C3_2,25
24990/663_C3_1,25
24990/663_C3_2,25
24990/646_C3_1,25
24990/646_C3_2,25
10588/48_B9_1,23
10588/48_B9_2,23
10588/47_B9_1,23
10588/47_B9_2,23
10588/49_B9_1,23
10588/49_B9_2,23
69684/1346_A10_2,7
69684/1346_A10_3,7
69684/1351_A10_3,7
69684/1351_A10_5,7
47411/1054_G12_1,25 21 20 10 9 8
47411/1054_G12_2,25 21 20 10 9 8
47411/619_H8_4,20 10 9 8
46651/1011_G1_1,25 20 10 9 8 1
46651/1011_G1_2,25 20 10 9 8 1
46651/1006_G1_1,25
46651/1006_G1_2,25
22970/193_B2_1,25
22970/193_B2_2,25
22970/194_B2_1,25
22970/194_B2_2,25
22970/192_B2_1,25
22970/192_B2_2,25
7415/42_A9_1,25 5 0
7415/42_A9_2,25 5 0
7415/41_A9_1,25 5 0
7415/41_A9_2,25 5 0
7415/43_A9_1,25 5 0
7415/43_A9_2,25 5 0
17483/971_G4_1,0
17483/971_G4_2,0
17483/932_G4_1,0
17483/932_G4_2,0
17483/924_G4_1,25 0
17483/924_G4_2,25 0
30209/319_H7_1,8
30209/319_H7_2,8
30209/320_H7_1,8
30209/320_H7_2,8
30209/340_H7_1,8
30209/340_H7_2,8
30211/560_D9_1,8 2
30211/560_D9_2,8 2
30211/551_D9_2,8 2
30211/551_D9_3,8 2
30211/554_D9_1,8 2
30211/554_D9_2,8 2
64831/1164_E7_1,19
64831/1164_E7_3,19
64831/1174_E7_1,19
64831/1174_E7_4,19
31246/333_D3_1,23
31246/333_D3_3,23
31246/331_D3_1,23 2
31246/331_D3_2,23 2
31246/330_D3_1,23
31246/330_D3_2,23
28858/271_C8_1,25 0
28858/271_C8_2,25 0
28858/272_C8_1,25 0
28858/272_C8_2,25 0
28858/270_C8_1,25
28858/270_C8_2,25
35919/1393_B1_2,0
35919/1393_B1_4,0
35919/432_B6_5,0
35919/432_B6_6,0
35919/430_B6_1,0
35919/430_B6_2,0
61506/1168_D9_1,0
61506/1168_D9_3,0
61506/1257_D9_3,0
61506/1257_D9_4,0
63793/1314_D10_2,20 10 9 8 7
63793/1314_D10_3,20 10 9 8 7
63793/1411_D3_1,7
63793/1411_D3_2,7
63793/1326_D10_1,7
63793/1326_D10_3,7
22261/1125_C2_4,23
22261/1125_C2_6,23
22261/1294_F12_1,0
22261/1294_F12_2,0
63771/1139_C9_3,23 21 0
63771/1139_C9_4,23 21 0
63771/1414_D12_2,21 0
63771/1414_D12_3,21 0
63771/1132_C9_1,21
63771/1132_C9_2,21
56602/985_E7_1,20 10 9 8
56602/985_E7_2,20 10 9 8
56602/958_G4_1,20 10 9 8
56602/958_G4_2,20 10 9 8
56602/982_E7_2,20 10 9 8
56602/982_E7_3,20 10 9 8
11671/610_C3_1,0
11671/610_C3_2,0
2506/205_F11_1,7
2506/205_F11_2,7
2506/203_F11_1,7
2506/203_F11_2,7
40360/557_G1_1,25
40360/557_G1_2,25
40360/1430_F12_1,25 19
40360/1430_F12_2,25 19
40360/493_G1_1,25 19
40360/493_G1_2,25 19
29241/271_C11_1,25 20 10 9 8 0
29241/271_C11_2,25 20 10 9 8 0
29241/272_C11_1,25 0
29241/272_C11_2,25 0
29241/270_C11_2,25 0
29241/270_C11_1,25 0
23676/268_C11_1,25
23676/268_C11_2,25
23676/236_C11_1,25
23676/236_C11_2,25
58387/1061_D9_1,0
58387/1061_D9_2,0
1154/170_D1_1,0
1154/170_D1_2,0
1154/171_D1_1,0
1154/171_D1_2,0
1154/169_D1_1,25 0
1154/169_D1_2,25 0
65309/1247_D6_2,25 22
65309/1247_D6_4,25 22
65309/1254_H8_1,22 3
65309/1254_H8_4,22 3
65309/1244_D6_2,25 22
65309/1244_D6_3,25 22
4195/1125_C3_1,20 10 9 8
4195/1125_C3_2,20 10 9 8
4195/1183_F11_5,25 2
4195/1183_F11_6,25 2
2691/27_D8_1,0
2691/27_D8_2,0
2691/28_D8_1,0
2691/28_D8_2,0
4081/624_C9_1,0
4081/624_C9_2,0
4081/628_C9_1,0
4081/628_C9_3,0
18882/1758_F8_1,26
18882/1758_F8_4,26
72245/1537_C6_2,25
72245/1537_C6_3,25
72245/1515_G11_3,25
17311/138_G11_1,25 0
17311/138_G11_2,25 0
17311/139_G11_1,25 0
17311/139_G11_2,25 0
17311/166_G11_1,25 0
17311/166_G11_2,25 0
38335/1527_E11_1,20 10 9 8
38335/1527_E11_2,20 10 9 8
38335/1047_G8_3,20 10 9 8
38335/1047_G8_6,20 10 9 8
38335/1048_G8_1,20 10 9 8
38335/1048_G8_2,20 10 9 8
38712/1658_E3_2,20 10 9 8
38712/1658_E3_6,20 10 9 8
38712/452_H6_1,20 10 9 8
38712/452_H6_2,20 10 9 8
40624/1470_A10_1,0
40624/1470_A10_3,0
40624/1492_G11_1,0
40624/1492_G11_2,0
40624/1468_A10_4,0
40624/1468_A10_6,0
55647/886_A12_1,0
55647/886_A12_3,0
55647/878_C4_1,0
55647/878_C4_2,0
55647/873_C4_1,0
55647/873_C4_3,0
3781/671_E12_4,25 2
3781/671_E12_5,25 2
21400/147_D10_1,2
21400/147_D10_2,2
21400/148_D10_1,2
21400/148_D10_2,2
21400/146_D10_1,2
21400/146_D10_2,2
1040/116_H4_1,25 21
1040/116_H4_2,25 21
1040/117_H4_3,25
1040/117_H4_4,25
1040/115_H4_1,25
1040/115_H4_2,25
53986/885_D10_1,2
53986/885_D10_2,2
53986/869_D10_3,2
53986/869_D10_4,2
21183/1248_B7_5,25 20 10 9 8 7
21183/1248_B7_8,25 20 10 9 8 7
21183/1139_E5_1,25 20 10 9 8 7
21183/1139_E5_2,25 20 10 9 8 7
21183/1132_E5_1,25
21183/1132_E5_3,25
23154/193_F11_1,21
23154/193_F11_2,21
23154/194_F11_1,21
23154/194_F11_2,21
23154/192_F11_1,21
23154/192_F11_2,21
52643/826_C12_3,0
52643/826_C12_5,0
52643/809_C12_3,23 4
52643/809_C12_4,23 4
52643/819_C12_2,23 0
52643/819_C12_3,23 0
20434/572_A1_2,21
20434/572_A1_3,21
20434/564_A1_1,21 0
20434/564_A1_2,21 0
20434/587_A1_1,21 0
20434/587_A1_2,21 0
8557/1126_F11_2,11 2
8557/1126_F11_5,11 2
8557/1046_H6_1,11 2
8557/1046_H6_2,11 2
8557/47_D1_1,2
8557/47_D1_2,2
39223/474_D7_1,25 0
39223/474_D7_2,25 0
39223/480_D7_1,25 0
39223/480_D7_2,25 0
40781/571_B3_2,25 0
40781/571_B3_4,25 0
40781/542_B3_1,25 0
40781/542_B3_2,25 0
40781/544_B3_1,25 0
40781/544_B3_2,25 0
64605/1187_G8_3,23
64605/1187_G8_4,23
64605/1152_E12_1,23
64605/1152_E12_2,23
64605/1156_E12_1,23
64605/1156_E12_2,23
53049/865_E4_1,25
53049/865_E4_2,25
53049/986_A10_1,25 1
53049/986_A10_3,25 1
53049/832_A10_1,25
53049/832_A10_2,25
17498/971_C5_1,23 0
17498/971_C5_2,23 0
17498/932_C5_1,23 3
17498/932_C5_2,23 3
17498/924_C5_1,23 0
17498/924_C5_2,23 0
35860/407_F8_1,23 0
35860/407_F8_2,23 0
35860/410_F8_1,25 23 0
35860/410_F8_2,25 23 0
35860/404_F8_2,23 0
35860/404_F8_3,23 0
2317/80_A5_1,25 0
2317/80_A5_2,25 0
2317/81_A5_1,25 0
2317/81_A5_2,25 0
39089/436_F7_4,25 21 2
39089/436_F7_5,25 21 2
39089/442_F7_1,25 21 2
39089/442_F7_3,25 21 2
39089/521_F7_1,25 21 2
39089/521_F7_2,25 21 2
23087/216_C1_1,0
23087/216_C1_2,0
23087/217_C1_2,0
23087/217_C1_1,0
23087/215_C1_1,0
23087/215_C1_2,0
57224/975_B6_1,20 10 9 8
57224/975_B6_2,20 10 9 8
57224/976_B6_1,20 10 9 8
57224/976_B6_2,20 10 9 8
67076/1400_B4_2,2
67076/1400_B4_3,2
72276/1717_G12_8_cr57f3fd8d9b586,2
72276/1717_G12_23_cr57fe1296c11de,2
72276/1406_G3_1,2
72276/1406_G3_6,2
72276/1400_G3_1,2
72276/1400_G3_6,2
55897/1027_G1_1,0
55897/1027_G1_2,0
55897/873_G2_2,0
55897/873_G2_4,0
55557/1027_D2_4,25 0
55557/1027_D2_6,25 0
55557/873_A4_3,25
73876/1520_H5_1,25
73876/1520_H5_2,25
73876/1493_H6_1,25
73876/1493_H6_2,25
73876/1497_H6_1,25
73876/1497_H6_2,25
38975/435_G8_4,0
38975/435_G8_5,0
38975/1396_C7_1,0
38975/1396_C7_3,0
38975/448_G8_1,0
38975/448_G8_2,0
38976/435_H10_1,25 0
38976/435_H10_2,25 0
38976/1396_D7_1,0
38976/1396_D7_3,0
38976/448_H10_1,0
38976/448_H10_2,0
61018/1149_A9_5,23
61018/1149_A9_6,23
61018/1138_A9_1,23
61018/1138_A9_2,23
61018/1242_B10_1,23
61018/1242_B10_2,23
9568/921_G5_1,25 21 0
9568/921_G5_4,25 21 0
9568/931_G5_1,25 21 0
9568/931_G5_2,25 21 0
9568/923_G5_2,25 21 0
9568/923_G5_3,25 21 0
23696/268_C12_2,25 0
23696/268_C12_1,25 0
23696/236_C12_1,25 0
23696/236_C12_2,25 0
40554/391_D2_3,25 21
40554/391_D2_4,25 21
40554/385_D2_3,25 21 13
40554/385_D2_4,25 21 13
40554/386_D2_2,25 21
40554/386_D2_4,25 21
27880/282_H9_4,21 0
27880/282_H9_5,21 0
27880/283_H9_2,21 0
27880/283_H9_1,21 0
27880/281_H9_1,21 0
27880/281_H9_2,21 0
47394/827_H5_1,21
47394/827_H5_2,21
47394/829_H5_1,16 14
47394/829_H5_4,16 14
66751/1667_E12_5,21
66751/1653_H2_1,21
66751/1653_H2_2,21
66751/1607_E12_1,21
66751/1607_E12_3,21
17845/623_E11_1,3
17845/623_E11_2,3
17845/620_E11_4,3
17845/620_E11_5,3
17845/627_E11_1,3 0
17845/627_E11_2,3 0
55125/1036_A8_1,25
55125/1036_A8_2,25
68664/1364_B4_1,19 0
68664/1364_B4_3,19 0
68664/1296_A7_3,19 0
68664/1296_A7_4,19 0
68664/1336_A7_1,19 0
68664/1336_A7_2,19 0
31455/1124_A2_1,0
31455/1124_A2_2,0
31455/564_A5_1,0
31455/564_A5_2,0
31455/587_A5_1,0
31455/587_A5_2,0
29620/369_D3_1,0
29620/369_D3_2,0
29620/365_D3_1,25 0
29620/365_D3_2,25 0
29620/364_D3_1,25 0
29620/364_D3_2,25 0
29621/405_B2_1,1 0
29621/405_B2_2,1 0
29621/402_B2_1,0
29621/402_B2_2,0
29621/409_B2_1,1 0
29621/409_B2_2,1 0
59141/1331_C6_1,20 10 9 8
59141/1331_C6_3,20 10 9 8
59141/1511_H7_4,20 10 9 8
59141/1511_H7_5,20 10 9 8
59141/1345_C6_2,0
59141/1345_C6_3,0
530/170_D2_1,7 5
530/170_D2_2,7 5
530/1183_G5_1,7 5
530/1183_G5_3,7 5
530/171_D2_1,7 5
530/171_D2_2,7 5
67932/1255_A3_2,16 0
67932/1255_A3_4,16 0
69056/1283_G12_4,16 0
69056/1283_G12_7,16 0
69056/1356_E6_1,22 0
69056/1356_E6_3,22 0
